CustomerID,Name,Age,Education,Marital_Status,Gender,Income,Kid_Younger6,Children_6to18,Time_Adherence,Recency,MntMeatFish,MntEntries,MntVeganVegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
33048,Mr. Christian Dyer,45,Graduation,Together,Male,64175,0,1,51,52.0,2840,340,1365,420.0,420,249,2,9,6,3,7,0,0,1,0,0,0
24759,Mr. Boris Hill,43,Graduation,Married,Male,101724,0,1,42,88.0,6390,1920,5595,960.0,960,120,2,8,8,5,4,0,0,0,0,0,1
24309,Miss Sarah Paige,38,Basic,Together,Female,22345,1,0,45,54.0,50,180,285,240.0,280,39,3,5,2,2,9,0,0,1,0,0,0
14682,Miss Hannah Sutherland,35,PhD,Together,Female,61147,1,0,33,80.0,80,0,75,0.0,0,2,1,3,1,2,8,0,0,0,0,0,0
15162,Miss Angela Davies,38,,Together,Female,38937,1,0,39,55.0,20,100,300,160.0,120,5,3,5,1,3,8,0,0,0,0,0,0
19560,Miss Sally Lewis,61,Master,Together,Female,85406,0,1,31,71.0,3210,0,3105,100.0,200,49,2,5,6,9,1,0,0,0,0,0,0
31695,Miss Heather Hughes,32,Graduation,Together,Female,49716,1,0,48,92.0,2020,640,3510,640.0,860,98,4,12,2,6,9,0,0,0,0,0,0
22272,Mrs. Rose Brown,51,Graduation,Married,Female,44220,0,0,34,33.0,40,20,300,160.0,220,13,1,5,1,3,6,0,0,0,0,0,0
31080,Mr. Michael Dowd,47,Graduation,Together,Male,75605,0,1,51,91.0,850,180,1695,1760.0,240,12,4,7,2,6,7,0,0,0,0,0,0
5865,Miss Michelle Quinn,32,Graduation,Single,Female,109753,0,0,46,12.0,5620,416,6735,2560.0,546,64,1,7,7,13,3,0,0,0,0,0,1
3390,Miss Anna Rutherford,49,,Single,Female,6066,1,1,31,75.0,39,2,17,0.0,4,2,0,0,0,0,19,0,0,0,0,0,0
3957,Miss Diane Paige,37,Graduation,Single,Female,33563,0,0,34,30.0,10,240,120,420.0,20,37,1,4,2,2,5,0,0,0,0,0,0
22887,Mr. Eric Rutherford,58,Graduation,Married,Male,95921,0,1,49,80.0,9610,480,2910,240.0,480,50,3,13,4,4,7,0,0,0,0,0,0
31425,Mr. Gavin Slater,25,Basic,Together,Male,48066,1,0,30,52.0,60,160,105,100.0,260,15,1,3,1,3,5,0,0,0,0,0,0
29592,Mr. Sean Metcalfe,41,Master,Single,Male,40677,0,1,44,40.0,270,20,90,40.0,80,3,1,4,1,3,6,0,0,0,0,0,0
13923,Mr. Sebastian Ball,61,PhD,Divorced,Male,90725,0,0,52,76.0,9600,0,5715,560.0,560,28,2,5,9,10,3,0,0,0,0,0,0
9771,Mr. Oliver Clarkson,51,Graduation,Married,Male,40497,2,1,44,91.0,80,0,135,420.0,100,13,4,4,2,4,4,0,0,0,0,0,0
6264,Miss Molly Duncan,72,PhD,Together,Female,120333,0,0,31,82.0,9310,560,6135,0.0,560,0,1,5,6,13,1,0,0,0,0,0,0
5208,Mr. Tim Kelly,37,PhD,Divorced,Male,109061,0,0,53,47.0,10540,1060,5625,3920.0,2140,45,1,10,3,7,5,0,0,1,0,0,1
25530,Miss Gabrielle Dickens,61,Graduation,Together,Female,105771,0,1,40,34.0,7070,400,2565,1000.0,1200,50,1,11,8,9,5,0,0,0,0,0,0
7260,Mr. Sebastian Pullman,47,Master,Together,Male,64215,1,0,30,22.0,3270,180,1875,380.0,80,139,6,9,2,8,7,0,0,1,0,0,0
24618,Mr. Max Butler,47,Master,Married,Male,86635,0,1,52,82.0,11170,0,2310,240.0,0,64,7,12,5,5,8,0,0,0,0,0,0
28182,Mr. Adrian Harris,64,PhD,Married,Male,52484,1,1,47,78.0,1320,100,510,100.0,60,77,6,4,5,3,4,0,0,1,0,0,0
10563,Miss Karen Cameron,26,Graduation,Together,Female,113227,0,0,32,40.0,5220,520,9240,3200.0,260,107,1,5,8,10,1,0,0,0,0,0,0
17418,Mrs. Megan Newman,27,HighSchool,Married,Female,25714,1,0,37,42.0,20,40,60,60.0,0,3,1,3,1,2,7,0,0,0,0,0,0
18366,Mr. Jason Hudson,45,Graduation,Together,Male,18808,1,0,44,9.0,180,40,210,120.0,0,25,3,5,3,2,7,0,0,0,0,0,0
19110,Mr. Adrian Black,35,HighSchool,Married,Male,93098,0,1,35,10.0,560,2320,1515,280.0,100,11,1,5,2,8,2,0,0,0,0,0,0
15519,Mr. Luke Marshall,37,Graduation,Married,Male,36145,1,0,49,16.0,50,60,60,60.0,20,0,1,3,1,2,8,0,0,0,0,0,0
11220,Mr. Lucas King,52,Graduation,Single,Male,89273,0,1,34,92.0,1590,40,675,160.0,0,10,1,7,2,4,5,0,0,0,0,0,0
9036,Mr. Jack Mathis,63,Graduation,Married,Male,36495,0,0,36,79.0,30,60,105,20.0,40,8,1,3,1,2,7,0,0,0,0,0,0
31062,Mr. Victor Lewis,51,Graduation,Married,Male,79438,1,1,45,31.0,50,120,150,80.0,100,10,1,3,1,3,4,0,0,0,0,0,0
21000,Mr. Gordon Edmunds,46,HighSchool,Married,Male,41996,0,1,51,57.0,930,1440,1035,420.0,900,138,6,5,4,6,6,0,0,0,0,0,0
25392,Mr. Colin Hart,57,Graduation,Divorced,Male,233015,0,1,49,32.0,957,80,263,242.0,106,11,0,1,1,0,0,0,0,0,1,0,0
31827,Mr. Christian White,43,PhD,Divorced,Male,71692,0,1,50,83.0,5480,1920,3465,760.0,960,173,2,12,6,9,8,0,0,0,0,0,0
7167,Mrs. Deirdre Hart,55,Graduation,Divorced,Female,57757,1,1,44,43.0,70,0,135,0.0,0,12,1,2,2,2,6,0,0,0,0,0,0
16116,Mr. David Skinner,40,Graduation,Married,Male,101708,0,1,49,34.0,3410,1380,3360,1860.0,920,124,2,8,5,11,3,0,0,0,0,0,0
23304,Mr. Adrian Slater,39,Master,Married,Male,32103,1,0,47,15.0,880,200,690,20.0,60,64,4,7,2,2,10,0,0,0,0,0,0
18834,Mr. Joe Tucker,50,Graduation,Married,Male,68425,0,1,46,63.0,2930,1080,2520,100.0,420,27,10,7,3,10,6,0,0,0,0,0,0
11544,Mr. Brian Turner,26,Graduation,Single,Male,134426,0,0,53,25.0,11560,3940,1862,1120.0,3380,84,1,10,12,5,5,0,0,0,1,0,1
18324,Mr. Jonathan May,38,Graduation,Married,Male,45719,1,1,49,79.0,110,60,75,0.0,0,2,1,2,1,3,6,0,0,0,0,0,0
9504,Mr. Trevor Black,38,PhD,Single,Male,115988,0,0,31,15.0,5560,2500,14265,1780.0,1420,17,1,6,3,11,2,0,0,0,0,1,0
5130,Mr. James Lyman,43,Graduation,Single,Male,104054,0,0,35,71.0,4580,436,4410,420.0,1960,54,1,6,6,7,2,0,0,0,0,0,0
20265,Mr. Lucas Mackay,47,Graduation,Married,Male,67639,0,1,42,22.0,2060,780,1305,620.0,700,59,5,5,3,9,4,0,0,0,0,0,0
11280,Miss Grace Taylor,62,PhD,Together,Female,44327,1,1,37,84.0,210,60,510,20.0,0,1,3,5,1,3,8,0,0,0,0,0,0
28968,Mrs. Deirdre Clarkson,42,Graduation,Divorced,Female,27843,1,1,42,66.0,280,0,285,20.0,140,7,4,4,2,4,6,0,0,0,0,0,0
7749,Mr. Oliver Grant,53,PhD,Together,Male,64238,0,1,50,42.0,1910,0,930,40.0,40,7,5,7,3,4,8,0,0,0,0,0,0
16887,Miss Madeleine Edmunds,48,PhD,Single,Female,70288,0,1,45,32.0,2030,0,150,0.0,40,2,2,6,2,5,6,0,0,0,0,0,0
28563,Mr. Blake Paterson,58,Master,Widow,Male,108833,0,0,49,37.0,4670,432,10995,2320.0,2320,66,2,7,7,4,3,0,0,0,0,0,0
31170,Mr. Sebastian Thomson,49,Graduation,Together,Male,57737,0,0,49,48.0,4420,1280,2130,840.0,280,49,1,12,3,8,8,0,0,0,0,0,0
32442,Mr. Robert Simpson,37,Master,Single,Male,69557,2,0,42,37.0,3860,180,1245,180.0,0,73,5,8,4,7,8,0,0,0,0,0,0
26547,Mr. Steven Cameron,26,Basic,Single,Male,25371,0,0,42,0.0,140,1280,615,680.0,460,55,4,6,2,4,8,0,0,0,0,0,0
23418,Mr. Warren Terry,42,Graduation,Married,Male,106940,0,1,47,91.0,6450,674,7365,600.0,600,138,1,6,5,5,7,0,0,0,0,0,0
13647,Mr. James Wilson,47,Graduation,Married,Male,86779,1,1,41,80.0,3570,260,855,260.0,80,97,6,9,4,5,6,0,0,1,0,0,0
13005,Mr. Phil Dickens,41,Graduation,Together,Male,116020,0,0,38,32.0,10090,0,6240,1600.0,1600,144,1,10,6,11,2,0,1,0,0,1,0
29139,Miss Emily Langdon,40,Graduation,Together,Female,99281,0,0,37,33.0,1470,1080,3030,1620.0,1200,87,1,4,4,12,1,0,0,0,0,0,0
16233,Mr. Joe White,56,Graduation,Married,Male,60441,1,1,33,92.0,310,120,345,0.0,80,13,4,4,2,4,5,0,0,0,0,0,0
32064,Miss Sue Peake,61,PhD,Together,Female,79816,0,1,40,12.0,1860,40,915,40.0,40,30,1,5,2,7,3,0,0,0,0,0,0
31671,Miss Melanie Peake,30,HighSchool,Single,Female,43024,0,0,38,41.0,10,40,60,100.0,80,11,1,2,1,3,4,0,0,0,0,0,0
19320,Mr. Harry Martin,60,PhD,Widow,Male,58589,0,1,31,22.0,290,0,30,0.0,0,3,1,3,1,3,6,0,0,0,0,0,0
15645,Mr. Ian Walsh,62,Graduation,Together,Male,102578,0,1,42,49.0,12200,260,1200,0.0,260,26,2,5,4,4,6,0,1,0,1,1,0
13512,Mr. Brandon Piper,44,Graduation,Single,Male,55789,1,0,43,57.0,280,320,315,180.0,160,8,2,4,2,3,7,0,0,0,0,0,0
23100,Miss Bella Newman,40,Graduation,Together,Female,88351,0,1,51,85.0,2920,700,7305,160.0,1060,26,6,7,6,13,4,0,0,0,0,0,0
18636,Mr. Christopher James,47,Graduation,Single,Male,85433,0,1,30,78.0,2320,40,840,40.0,40,20,1,7,2,6,3,0,0,0,0,0,1
7128,Mrs. Diane Ross,60,Graduation,Married,Female,88000,0,1,40,70.0,2080,640,750,40.0,0,2,3,6,2,7,6,0,0,0,0,0,0
18672,Mrs. Caroline Pullman,65,Graduation,Married,Female,63548,1,1,43,64.0,1370,100,405,140.0,60,27,3,6,2,4,8,1,0,0,0,0,0
30696,Mr. Sam Ince,57,Graduation,Married,Male,55424,1,1,35,9.0,120,0,75,0.0,0,1,1,3,1,2,5,0,0,0,0,0,0
9840,Mr. Piers Allan,46,Master,Together,Male,26523,1,0,37,21.0,40,0,30,0.0,0,1,1,3,1,2,6,0,0,0,0,0,0
25302,Mrs. Anna Anderson,55,PhD,Married,Female,76163,1,1,36,64.0,1500,80,840,80.0,40,26,3,5,3,5,4,0,0,0,0,0,0
29346,Mr. Jake Ince,49,PhD,Together,Male,42282,1,0,38,84.0,460,0,225,0.0,20,15,3,5,2,2,8,0,0,0,0,0,0
25638,Mr. Jake Davies,44,Graduation,Married,Male,58027,1,0,34,7.0,320,100,345,60.0,20,30,1,4,2,2,6,0,0,1,0,0,0
12930,Mrs. Claire Hudson,43,PhD,Divorced,Female,124643,0,0,32,37.0,1543,360,3900,360.0,360,37,1,7,7,7,2,0,0,0,1,1,1
20571,Miss Diane Ellison,35,Master,Together,Female,121200,0,0,37,98.0,10480,1980,6240,1660.0,320,166,1,6,4,8,2,0,0,0,0,1,1
32325,Mr. Justin Stewart,49,Master,Married,Male,55860,0,1,49,86.0,3560,0,405,0.0,60,11,7,8,3,6,8,0,0,0,0,0,0
32028,Mr. Sam MacLeod,61,Master,Single,Male,110850,0,1,44,97.0,5770,2300,4500,2060.0,1140,103,4,9,5,6,4,0,0,0,0,0,0
6864,Mr. Oliver Coleman,52,Master,Widow,Male,26606,0,0,44,5.0,120,240,345,120.0,160,5,1,4,1,3,8,0,0,0,0,0,0
6330,Mrs. Audrey McLean,65,Graduation,Divorced,Female,51427,0,1,34,32.0,290,20,60,0.0,0,2,1,3,1,3,5,0,0,0,0,0,0
5673,Mr. Stewart Brown,58,PhD,Together,Male,81703,0,1,36,91.0,2080,140,1230,460.0,1320,35,2,5,3,9,3,0,0,0,0,0,0
16998,Miss Wanda Ogden,53,Master,Single,Female,93458,0,0,38,94.0,3500,1420,3315,140.0,1280,85,1,8,3,12,4,0,0,0,0,0,0
19149,Mr. Harry Slater,44,Basic,Married,Male,16464,1,0,44,89.0,10,120,30,140.0,0,7,2,3,1,3,8,0,0,0,0,0,0
23586,Mr. Sam Poole,46,Graduation,Single,Male,11000,1,0,32,28.0,30,60,90,40.0,140,7,3,5,1,3,6,0,0,0,0,0,0
19068,Mrs. Sarah Hughes,66,Graduation,Divorced,Female,38652,1,1,43,3.0,570,40,165,60.0,40,3,4,4,2,4,6,0,0,0,0,0,0
31416,Mrs. Julia Glover,50,HighSchool,Married,Female,61854,1,1,49,95.0,2870,480,2250,380.0,80,29,9,8,7,4,8,0,0,1,0,0,0
7584,Mr. Isaac Poole,51,Graduation,Widow,Male,67721,0,1,35,42.0,940,40,225,40.0,40,18,1,4,2,4,3,0,0,0,0,0,0
13968,Mr. Gavin Johnston,63,Master,Married,Male,94101,0,2,38,8.0,4100,660,2475,660.0,520,13,4,7,7,8,3,0,0,0,0,0,0
9489,Mr. Jack Wilkins,24,Graduation,Married,Male,112828,0,0,30,51.0,5260,1620,9720,1340.0,540,27,1,5,7,11,1,0,0,0,0,0,0
8451,Mrs. Jan Roberts,51,Graduation,Married,Female,130777,0,0,34,53.0,6880,1460,8775,860.0,1460,29,1,7,3,5,2,0,0,0,0,1,0
20610,Mr. Benjamin Davies,45,Graduation,Married,Male,26927,1,0,41,13.0,360,0,210,20.0,0,14,2,4,1,3,8,0,0,0,0,0,0
11661,Miss Madeleine Hunter,64,PhD,Single,Female,123366,0,0,42,17.0,10300,2280,12690,2740.0,2740,183,1,5,10,13,1,0,0,1,0,0,0
6630,Mrs. Pippa Hunter,47,Graduation,Divorced,Female,38143,1,0,38,66.0,90,40,225,60.0,0,3,1,3,1,3,8,0,0,0,0,0,0
23127,Mr. Evan Cornish,70,PhD,Married,Male,99591,0,0,35,37.0,6750,800,3990,200.0,400,71,1,10,6,12,3,0,0,0,0,0,0
27045,Mrs. Karen Churchill,50,Graduation,Divorced,Female,85818,0,1,39,25.0,8950,200,1515,180.0,0,152,5,5,5,8,8,0,0,0,0,0,0
5331,Mr. Gordon Mills,55,PhD,Married,Male,117257,1,1,37,0.0,9170,220,2910,0.0,440,22,9,13,4,13,5,0,0,0,0,0,0
23388,Miss Faith Edmunds,42,Graduation,Single,Female,123422,1,2,47,10.0,4520,3380,7635,3100.0,2540,70,5,13,9,12,5,0,0,0,0,0,0
8958,Mr. Gavin Oliver,36,PhD,Together,Male,108435,1,0,50,37.0,14980,320,2235,0.0,0,16,2,9,5,4,8,0,0,0,1,0,1
28965,Mr. Joseph Buckland,44,Graduation,Married,Male,126647,0,0,35,86.0,8480,920,8550,920.0,920,46,1,8,6,12,2,0,0,0,1,1,1
32997,Mr. Ian Black,46,Graduation,Single,Male,88242,1,1,37,51.0,440,20,210,20.0,40,18,2,4,1,3,4,0,0,0,0,0,0
18954,Miss Sophie Blake,44,Graduation,Single,Female,41490,1,0,52,68.0,110,180,315,60.0,220,2,2,4,1,3,9,0,0,0,0,0,0
27420,Miss Jasmine Bell,31,Graduation,Together,Female,42699,1,0,47,66.0,80,60,45,0.0,40,14,2,3,2,2,8,0,0,0,0,0,0
11892,Mr. Robert Sutherland,33,Basic,Married,Male,226969,1,0,49,69.0,4,10,23697,52.0,74,2,15,1,23,0,1,0,0,0,0,0,0
13956,Mr. Stephen Walsh,44,PhD,Married,Male,77689,0,1,35,51.0,1630,620,780,40.0,200,31,1,4,4,6,3,0,0,0,0,0,0
29052,Mr. Jonathan McGrath,39,Graduation,Married,Male,26663,0,0,47,84.0,180,600,390,700.0,180,18,1,5,2,3,8,0,0,0,0,0,0
32883,Miss Kylie Turner,44,PhD,Together,Female,83319,0,1,47,24.0,1810,600,2715,600.0,160,86,3,7,6,5,5,0,0,0,0,0,0
24738,Mr. Simon Lewis,58,HighSchool,Married,Male,53862,1,1,50,42.0,770,240,735,400.0,460,46,4,4,2,6,5,0,0,0,0,0,0
26373,Mrs. Claire Grant,53,Graduation,Divorced,Female,54804,1,1,43,83.0,580,60,750,60.0,20,10,4,4,2,4,7,0,0,0,0,0,0
24117,Mrs. Abigail Coleman,35,PhD,Divorced,Female,57826,1,0,39,38.0,210,60,360,60.0,180,10,1,4,1,3,7,0,0,0,0,0,0
31821,Miss Jessica MacLeod,27,Master,Together,Female,88735,0,0,37,63.0,6180,1000,4410,800.0,400,10,1,9,4,5,5,0,0,0,0,0,0
21786,Miss Samantha Hart,48,PhD,Together,Female,81193,1,1,36,77.0,920,20,360,20.0,40,8,4,4,2,4,5,0,0,0,0,0,0
30777,Miss Wendy Duncan,46,Graduation,Together,Female,33027,1,0,50,36.0,110,140,180,20.0,40,27,2,4,2,2,5,0,0,1,0,0,0
31311,Mr. Andrew Duncan,68,Master,Widow,Male,104450,1,2,46,2.0,8560,160,390,0.0,0,44,6,5,3,8,8,0,1,1,0,0,0
4401,Mr. Thomas Dyer,39,Graduation,Single,Male,57199,0,1,34,2.0,370,0,45,0.0,0,1,2,3,1,3,6,0,0,0,0,0,0
15417,Mr. Dominic Rees,30,PhD,Married,Male,94433,0,0,48,50.0,11470,3020,11370,860.0,1280,173,1,7,8,11,3,0,0,0,0,0,0
32190,Mr. Brian Cameron,34,Graduation,Single,Male,20599,1,0,34,24.0,110,0,75,20.0,20,1,1,3,1,3,7,0,0,0,0,0,0
9051,Mr. Adrian Churchill,40,PhD,Together,Male,58106,1,0,30,9.0,350,0,75,0.0,0,2,1,3,1,3,3,0,0,0,0,0,0
8466,Mr. Thomas Bell,55,PhD,Married,Male,60495,1,1,44,57.0,180,60,195,80.0,20,10,1,3,1,3,6,0,0,0,0,0,0
10953,Mr. Gavin Gill,56,PhD,Married,Male,57685,0,0,51,26.0,2040,220,1230,1480.0,380,19,2,8,2,7,7,0,0,0,0,0,0
29970,Mr. Tim White,39,Basic,Married,Male,29651,2,0,40,34.0,0,20,30,60.0,60,4,1,3,1,2,7,0,0,0,0,0,0
18780,Mr. Adam Clarkson,29,Graduation,Single,Male,132401,0,0,36,32.0,7040,2580,12795,1840.0,1480,111,1,7,7,7,2,0,0,0,1,1,1
6996,Mrs. Carol Churchill,43,Basic,Married,Female,35738,1,0,45,58.0,20,80,30,0.0,220,5,1,3,1,2,9,0,0,0,0,0,0
15813,Mr. Carl Smith,33,Master,Married,Male,32802,1,0,51,72.0,2250,940,1125,780.0,140,7,4,5,3,9,6,0,0,0,0,0,0
12795,Mr. Brian Forsyth,42,PhD,Married,Male,114056,0,1,46,97.0,10040,1180,3975,1760.0,1180,27,2,13,11,11,6,0,0,1,0,0,0
26070,Mr. Owen Langdon,50,Graduation,Divorced,Male,63655,0,0,41,12.0,1010,0,225,0.0,0,5,1,5,2,3,8,0,0,0,0,0,0
11928,Mr. Christopher Short,30,Graduation,Married,Male,59711,1,0,44,58.0,740,440,690,700.0,140,11,3,7,1,4,9,0,0,0,0,0,0
21384,Mr. Piers Davies,64,PhD,Married,Male,78733,0,1,51,73.0,4580,120,1890,120.0,240,24,6,11,2,8,7,0,0,0,0,0,0
31266,Mr. Gavin Dickens,43,Graduation,Married,Male,87007,0,1,51,36.0,7240,1440,3255,2160.0,1680,24,4,13,5,13,7,0,0,0,0,0,0
5757,Mr. Alan McDonald,41,Master,Married,Male,10215,0,1,41,53.0,991,72,218,24.0,72,2,0,1,1,0,20,0,0,0,0,0,0
3627,Miss Alexandra Ball,39,Graduation,Together,Female,104189,0,0,37,66.0,7270,1680,4725,480.0,1200,145,1,5,7,9,1,0,0,0,1,0,0
3279,Mr. Christian Kerr,45,HighSchool,Together,Male,93655,0,0,46,28.0,3590,700,4710,1420.0,2320,89,1,9,4,13,4,0,0,0,0,0,0
10812,Mr. Alexander Duncan,59,Graduation,Married,Male,62080,0,1,34,45.0,990,20,150,40.0,100,13,2,4,2,4,5,0,0,0,0,0,0
8052,Mr. Blake Wallace,55,Graduation,Single,Male,39712,1,1,38,31.0,70,40,210,20.0,20,4,1,3,1,3,7,0,0,0,0,0,0
27189,Mr. David North,58,Graduation,Married,Male,82068,0,0,32,22.0,7600,760,1560,760.0,180,38,2,9,4,4,4,0,0,0,1,0,0
5418,Mrs. Sophie Davidson,36,Graduation,Married,Female,43734,1,0,38,77.0,90,20,360,20.0,20,2,3,5,1,3,6,0,0,0,0,0,0
8106,Mr. Liam James,50,Graduation,Together,Male,80003,0,1,39,79.0,2330,40,525,160.0,340,41,2,6,2,7,5,0,0,0,0,0,0
9057,Mr. Brian Bower,43,HighSchool,Married,Male,56325,1,0,51,48.0,520,1040,2640,3260.0,418,53,6,11,7,4,8,0,0,1,0,0,0
12423,Mr. Paul Mathis,53,Graduation,Together,Male,74068,1,1,42,10.0,2970,0,570,200.0,0,152,7,7,5,4,6,0,0,1,0,0,0
29523,Mr. Sean Sutherland,42,Graduation,Single,Male,52300,1,1,34,71.0,120,0,45,0.0,20,5,1,2,2,2,6,0,0,1,0,0,0
16953,Mr. Warren McDonald,25,PhD,Single,Male,100930,0,0,46,86.0,10920,580,4650,580.0,280,14,1,10,5,10,5,0,0,0,0,1,0
19287,Miss Diana Russell,29,PhD,Single,Female,79671,0,0,39,53.0,3530,460,2685,340.0,340,11,1,8,3,10,5,0,0,0,0,0,0
29601,Mr. Michael Hughes,43,Graduation,Single,Male,102941,0,0,44,94.0,1920,1960,1395,480.0,1660,162,1,4,3,12,1,0,0,0,0,0,0
28959,Mr. Richard Chapman,38,Basic,Single,Male,43296,1,0,51,21.0,260,300,1110,1400.0,660,74,3,6,2,5,7,0,0,0,0,0,0
31770,Mr. Boris Roberts,28,PhD,Together,Male,123301,0,0,35,89.0,4850,2020,4845,200.0,1800,20,1,5,9,4,1,0,0,0,0,0,0
25224,Mr. Evan Roberts,57,Graduation,Widow,Male,107748,0,0,43,29.0,8070,1460,7710,1160.0,280,44,1,7,6,12,2,0,0,0,0,1,0
28572,Mr. Isaac Bower,59,Graduation,Married,Male,122344,0,0,44,53.0,6200,0,7485,550.0,620,137,1,6,11,12,2,0,0,0,0,0,0
13977,Miss Virginia Coleman,29,Graduation,Single,Female,96055,0,0,34,73.0,2470,3220,4425,3220.0,1700,47,2,6,8,13,2,0,0,0,0,0,0
14556,Mr. Alexander Edmunds,35,Graduation,Single,Male,45865,1,0,46,64.0,1040,400,1410,340.0,340,79,4,8,2,4,8,0,0,0,0,0,0
7755,Mrs. Faith Forsyth,64,Graduation,Widow,Female,98236,0,1,41,7.0,980,420,2895,420.0,340,31,1,6,3,7,4,0,0,0,0,0,0
17736,Mr. Joseph Campbell,45,Graduation,Married,Male,35165,1,0,35,68.0,140,20,315,20.0,60,25,3,5,2,3,7,0,0,0,0,0,0
20772,Mrs. Lillian Graham,57,Graduation,Married,Female,108682,0,1,32,93.0,2870,1420,1965,1660.0,460,77,1,6,3,12,2,0,0,0,0,0,0
27921,Mr. Trevor Berry,41,Graduation,Single,Male,72928,1,1,48,26.0,700,40,555,60.0,60,18,3,5,2,3,8,0,0,0,0,0,0
28158,Mr. Christopher Morrison,41,Graduation,Married,Male,117472,0,0,50,36.0,6870,870,14085,412.0,440,35,1,9,10,9,4,0,0,1,0,0,0
20916,Mr. Jacob Wilson,65,Master,Married,Male,103465,0,1,30,29.0,1380,780,945,840.0,360,21,1,6,2,7,2,0,0,0,0,0,0
12609,Miss Wanda Blake,34,Graduation,Together,Female,65994,0,0,48,0.0,1210,780,1215,540.0,600,139,2,6,2,7,5,0,0,0,0,0,0
24423,Miss Angela Davidson,46,Graduation,Single,Female,96174,0,1,33,96.0,170,80,330,260.0,100,4,1,3,1,4,1,0,0,0,0,0,0
15324,Mr. Joe Graham,38,Graduation,Married,Male,38467,1,0,39,50.0,20,120,60,40.0,20,9,1,3,1,2,8,0,0,0,0,0,0
25647,Mrs. Grace Pullman,67,PhD,Widow,Female,99602,0,1,31,63.0,5290,0,5340,960.0,560,0,3,8,8,11,3,0,0,0,0,0,0
13119,Mr. Nathan Payne,47,Graduation,Married,Male,119678,0,0,45,54.0,3920,680,5535,2540.0,462,103,1,4,6,10,1,0,0,0,0,0,0
6168,Mrs. Diana Morgan,54,Master,Married,Female,101281,0,1,35,23.0,5710,2420,4560,1700.0,2420,72,6,8,10,13,4,0,0,0,0,0,0
27108,Mr. Alexander Young,61,Basic,Single,Male,26080,0,0,31,46.0,30,40,225,80.0,80,3,1,3,1,4,4,0,0,0,0,0,0
5256,Miss Jessica Randall,57,Graduation,Single,Female,65310,0,1,41,98.0,5380,260,1365,260.0,120,26,6,8,3,11,5,0,0,0,1,0,0
14325,Mr. Thomas Edmunds,49,Graduation,Together,Male,54943,1,1,40,56.0,400,120,450,0.0,60,8,4,5,1,4,6,0,0,0,0,0,0
17241,Miss Angela Reid,66,Graduation,Single,Female,59252,1,1,33,5.0,650,100,210,0.0,40,7,4,5,1,4,6,0,0,0,0,0,0
10935,Miss Amelia Payne,57,Graduation,Single,Female,81265,1,1,43,74.0,2350,80,2730,560.0,660,52,7,11,2,6,8,0,0,0,0,0,0
16989,Miss Anna Hudson,61,PhD,Single,Female,56383,1,2,34,58.0,320,0,75,0.0,0,1,2,3,1,3,7,0,0,0,0,0,0
7653,Mrs. Olivia Hardacre,42,PhD,Married,Female,60130,0,0,39,12.0,3280,520,840,160.0,260,13,1,7,3,8,5,0,0,0,0,0,0
8562,Mrs. Stephanie Parsons,34,Graduation,Married,Female,66115,1,0,38,89.0,360,20,345,40.0,20,10,1,4,1,3,7,0,0,0,0,0,0
26577,Mr. Steven Rampling,47,Master,Married,Male,58011,1,0,44,31.0,60,260,150,140.0,40,5,1,3,1,3,7,0,0,0,0,0,0
24066,Mr. Tim Black,60,Master,Married,Male,47139,1,1,37,33.0,430,0,210,0.0,0,4,4,5,1,3,8,0,0,0,0,0,0
32676,Mr. James Bond,36,Graduation,Married,Male,52157,1,0,40,9.0,1110,100,870,20.0,60,100,4,7,2,3,9,0,0,1,0,0,0
25251,Mrs. Lauren Morgan,42,Master,Married,Female,109165,0,0,34,97.0,10230,740,10875,740.0,740,55,1,7,3,11,2,0,0,0,0,0,0
14415,Mr. Leonard Allan,48,Graduation,Married,Male,92080,0,1,34,9.0,3290,620,795,80.0,520,80,1,7,4,7,5,0,0,0,0,0,0
33054,Mr. Justin Kelly,61,PhD,Married,Male,111021,0,0,39,6.0,8520,680,3450,220.0,460,69,1,9,5,6,3,0,0,0,0,0,0
22221,Mr. Justin Duncan,41,Graduation,Married,Male,90836,0,1,40,30.0,6340,1520,3165,560.0,380,57,6,5,3,9,8,0,0,0,0,0,0
24651,Mr. Thomas Hardacre,33,HighSchool,Married,Male,46346,0,0,50,18.0,10,120,30,40.0,80,5,1,3,1,2,7,0,0,0,0,0,0
28863,Miss Dorothy Butler,30,Graduation,Single,Female,85353,0,0,38,39.0,780,100,1095,860.0,1000,25,1,3,3,8,0,0,0,0,0,0,0
8682,Mr. Leonard Lee,34,HighSchool,Married,Male,33755,1,0,50,34.0,140,0,270,0.0,240,6,1,4,1,3,8,0,0,0,0,0,0
24447,Mr. Richard Forsyth,39,PhD,Together,Male,124276,0,0,48,27.0,10840,660,6750,660.0,1320,0,1,6,7,5,1,0,0,0,1,0,0
5457,Mrs. Amanda James,35,Graduation,Married,Female,37666,1,0,46,51.0,40,20,255,160.0,120,17,2,3,2,3,5,0,0,0,0,0,0
