CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Recency,Time_Adherence,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
12320,Mr. Christian Morrison,1985,Master,Married,39747.0,1,0,64.0,22,120.0,0,195.0,20.0,0.0,10.0,1,3,1,3,7,0,0,0,0,0,0
8573,Mr. Adam Howard,1979,Graduation,Divorced,43179.0,1,1,95.0,18,170.0,160,210.0,140.0,80.0,3.0,2,3,1,4,7,0,0,0,0,0,0
24362,Miss Mary Fraser,1976,PhD,Single,66226.0,1,1,81.0,18,1780.0,40,555.0,0.0,40.0,13.0,6,7,3,3,8,0,0,0,0,0,0
28394,Mr. Victor Blake,1975,PhD,Married,94606.0,1,1,81.0,23,9860.0,720,2520.0,240.0,0.0,108.0,7,13,4,4,7,0,0,0,0,0,0
26114,Mr. Keith Oliver,1963,Graduation,Married,78989.0,0,1,14.0,14,1740.0,200,840.0,40.0,240.0,51.0,2,7,2,5,4,0,0,0,0,0,0
14096,Mr. Adrian Martin,1956,PhD,Married,46976.0,1,2,71.0,28,370.0,20,225.0,20.0,0.0,11.0,3,4,2,2,9,0,0,0,0,0,0
26576,Miss Wanda Lambert,1979,PhD,Single,98617.0,0,1,0.0,26,8350.0,180,1575.0,0.0,0.0,19.0,4,13,3,11,7,0,0,0,0,0,0
18947,Miss Sarah Simpson,1987,HighSchool,Married,78415.0,0,1,97.0,25,620.0,60,555.0,160.0,100.0,20.0,1,5,2,3,7,0,0,0,0,0,0
25400,Mr. Edward Berry,1986,Graduation,Married,70685.0,1,1,53.0,12,1060.0,540,1020.0,800.0,140.0,5.0,6,6,3,5,6,0,0,0,0,0,0
8228,Mr. John Vaughan,1980,Graduation,Married,44013.0,1,1,51.0,20,50.0,0,90.0,0.0,0.0,0.0,1,3,1,2,6,0,0,0,0,0,0
34409,Mr. Ian Greene,1971,HighSchool,Married,75320.0,1,1,6.0,13,400.0,160,435.0,60.0,200.0,38.0,3,4,2,4,4,0,0,0,0,0,0
33098,Mr. Sean Hodges,1964,Master,Married,75853.0,1,1,52.0,18,220.0,0,225.0,0.0,20.0,10.0,1,3,1,3,6,0,0,0,0,0,0
17489,Mr. Dan Thomson,1969,Graduation,Married,114214.0,0,0,47.0,12,920.0,3100,2220.0,566.0,560.0,63.0,1,5,7,11,1,0,0,0,0,0,0
18266,Mrs. Lily Abraham,1977,Graduation,Married,51912.0,1,0,19.0,15,160.0,220,345.0,100.0,40.0,15.0,2,4,1,4,4,0,0,0,0,0,0
8255,Miss Anne Johnston,1969,Graduation,Married,96269.0,0,1,54.0,29,1740.0,1940,3585.0,2060.0,640.0,77.0,2,7,3,12,4,0,0,0,0,0,0
14666,Mr. Jonathan Young,1995,Graduation,Divorced,36809.0,1,0,74.0,16,60.0,0,225.0,180.0,160.0,27.0,2,4,2,2,7,0,0,0,0,0,0
26564,Mr. Phil Hemmings,1995,Graduation,Married,36453.0,1,0,20.0,11,30.0,80,135.0,0.0,40.0,5.0,1,3,2,2,5,0,0,0,0,0,0
5687,Mr. Kevin Morgan,1961,Graduation,Married,67147.0,1,1,11.0,20,2350.0,0,1455.0,200.0,60.0,27.0,8,9,3,4,8,0,0,0,0,0,0
15530,Mr. Peter Ball,1991,Graduation,Divorced,4972.2,1,0,59.0,29,226.0,48,244.5,38.0,96.0,18.2,1,1,0,1,20,0,1,0,0,0,0
22097,Miss Joan Manning,1977,Graduation,Married,102522.0,0,1,95.0,20,3120.0,420,3090.0,1560.0,1840.0,149.0,3,9,4,10,5,0,0,0,0,0,0
30764,Mr. Peter Simpson,2000,Graduation,Single,106307.0,0,0,83.0,15,890.0,2020,3300.0,1540.0,2140.0,71.0,1,5,5,11,2,0,0,0,0,0,0
12200,Mr. Trevor Abraham,1984,Master,Married,47038.0,1,0,56.0,20,180.0,0,270.0,20.0,0.0,12.0,1,3,2,2,7,0,1,0,0,0,0
16976,Mr. Phil Clark,1985,Master,Married,55996.0,1,1,30.0,23,380.0,80,330.0,60.0,40.0,20.0,4,5,2,3,7,0,0,0,0,0,0
14759,Mr. Christian Mackenzie,1980,Graduation,Married,84871.0,1,0,48.0,16,3440.0,700,2670.0,220.0,460.0,17.0,7,9,3,9,6,0,0,0,0,0,0
29795,Mr. Carl Brown,2000,Graduation,Single,129259.0,0,0,15.0,23,1960.0,840,7140.0,840.0,532.0,168.0,1,6,6,12,1,0,0,0,0,0,0
16241,Miss Una Clarkson,1972,PhD,Married,57779.0,1,1,39.0,16,100.0,0,120.0,20.0,20.0,3.0,2,3,1,3,6,0,0,0,0,0,0
28763,Mr. Cameron Buckland,1979,Graduation,Married,84220.0,2,1,74.0,24,2940.0,60,615.0,120.0,0.0,231.0,8,7,5,4,6,0,1,0,0,0,0
15899,Mr. Kevin Davies,1963,PhD,Divorced,90725.0,0,0,76.0,29,9600.0,0,5715.0,560.0,560.0,28.0,2,5,9,10,3,0,0,0,0,0,0
32402,Miss Theresa Bower,1977,HighSchool,Married,82651.0,1,1,45.0,9,660.0,180,480.0,120.0,120.0,14.0,2,5,1,4,5,0,0,0,0,0,0
17987,Mr. Owen James,1980,Master,Married,125824.0,0,0,45.0,18,9080.0,1280,12975.0,3460.0,3020.0,26.0,1,7,3,6,3,0,0,0,1,0,0
25895,Mr. Frank Alsop,1985,Graduation,Single,73552.0,0,1,46.0,17,1200.0,540,1485.0,240.0,840.0,57.0,2,5,2,8,4,0,0,0,0,0,0
13505,Mr. Christian Glover,2001,Graduation,Single,117500.0,0,0,3.0,28,11850.0,0,8595.0,2360.0,1960.0,118.0,1,7,3,13,3,0,0,1,0,0,0
7868,Mr. Justin Slater,1967,Graduation,Divorced,101379.0,0,0,24.0,11,4170.0,1220,1275.0,2920.0,1220.0,23.0,1,5,7,12,1,0,0,0,0,0,0
15425,Mr. Jack Parr,1976,Master,Married,98447.0,0,1,92.0,15,7600.0,0,1710.0,0.0,0.0,28.0,3,12,7,7,6,0,0,0,0,0,1
22103,Mr. Victor Peters,1983,Graduation,Single,28141.0,1,0,76.0,15,40.0,360,285.0,20.0,360.0,47.0,3,5,3,2,6,0,0,0,0,0,0
11000,Mr. Julian Springer,1983,Graduation,Divorced,47175.0,1,0,41.0,24,380.0,180,495.0,180.0,20.0,17.0,2,5,1,3,9,0,0,0,0,0,0
28988,Mr. David Carr,1984,Master,Married,106950.0,0,1,23.0,12,1790.0,580,795.0,460.0,280.0,26.0,1,5,2,8,2,0,0,0,0,0,0
24767,Miss Melanie Nash,1981,Graduation,Married,57713.0,1,1,4.0,13,180.0,60,135.0,40.0,60.0,15.0,2,4,1,3,5,0,0,0,0,0,0
9518,Mr. Joseph Slater,1997,Graduation,Single,105894.0,0,0,83.0,24,6280.0,2740,7815.0,2440.0,2440.0,61.0,1,9,10,7,5,0,0,0,0,0,0
8519,Mr. John Hunter,1997,Graduation,Divorced,104846.0,0,0,93.0,18,2300.0,1060,6360.0,3000.0,520.0,35.0,1,5,9,12,1,1,0,0,0,0,0
10295,Miss Faith Scott,1972,Graduation,Single,106411.0,0,0,1.0,7,1540.0,620,2250.0,380.0,780.0,7.0,1,4,5,8,1,0,0,0,0,0,0
8960,Mr. Simon Abraham,1973,Graduation,Divorced,53431.0,1,1,70.0,28,1990.0,100,645.0,100.0,40.0,25.0,7,6,2,6,8,0,0,0,0,0,0
5159,Mr. Stewart Miller,1984,Graduation,Divorced,58838.0,0,1,12.0,7,200.0,20,90.0,20.0,40.0,8.0,1,3,2,2,4,0,1,0,0,0,0
26912,Miss Nicola Pullman,1983,Graduation,Single,91061.0,0,0,98.0,25,8580.0,2860,8580.0,700.0,3560.0,89.0,2,10,4,6,5,0,0,0,0,0,0
18614,Mr. Benjamin Short,1981,Graduation,Married,94208.0,0,0,75.0,19,8970.0,1860,4605.0,260.0,520.0,26.0,1,12,5,6,6,0,0,0,0,0,0
25823,Miss Madeleine Ferguson,1965,Graduation,Single,76339.0,0,0,14.0,26,2060.0,2840,2235.0,1980.0,2260.0,185.0,2,9,5,9,6,0,0,0,0,0,0
9407,Mr. Stephen Poole,1961,Graduation,Single,108565.0,0,0,40.0,27,3360.0,3500,12285.0,1740.0,860.0,219.0,1,7,9,9,2,0,0,0,0,0,0
18821,Mr. Brian Rampling,1959,Graduation,Married,29587.0,1,1,29.0,20,20.0,100,60.0,60.0,60.0,2.0,2,3,1,3,7,0,0,0,0,0,0
22856,Mrs. Andrea Burgess,1966,Graduation,Married,67699.0,0,1,84.0,20,2980.0,1420,2760.0,460.0,460.0,95.0,3,9,5,7,6,0,0,0,0,0,0
10031,Mr. John Sanderson,1996,PhD,Married,110126.0,0,0,70.0,14,8000.0,1140,3075.0,,0.0,11.0,1,12,4,4,4,0,0,0,0,0,0
24671,Miss Megan Mackenzie,2001,Graduation,Married,103828.0,0,0,82.0,24,3440.0,900,9810.0,1600.0,220.0,114.0,2,5,5,10,3,0,0,0,0,0,0
28814,Mr. Dylan Vaughan,1989,Master,Single,68841.0,2,0,83.0,29,1450.0,300,2595.0,540.0,620.0,11.0,5,10,2,5,9,0,0,0,0,0,0
32351,Mr. Gordon Howard,1985,Graduation,Married,91833.0,0,2,33.0,10,2770.0,680,2220.0,680.0,80.0,9.0,4,8,3,8,5,0,0,0,0,0,0
22187,Mr. Sebastian Sutherland,1963,Master,Married,75372.0,1,1,54.0,29,2050.0,400,705.0,340.0,40.0,56.0,6,7,3,5,5,0,0,0,0,0,0
29696,Miss Wendy MacLeod,1994,PhD,Single,88107.0,0,0,11.0,8,3130.0,80,1515.0,440.0,0.0,8.0,1,9,2,7,4,0,0,0,0,0,0
17411,Mr. Alan Reid,1973,Master,Married,121399.0,0,1,38.0,10,7680.0,760,1860.0,380.0,180.0,48.0,1,6,7,4,1,0,0,0,0,0,0
13841,Miss Victoria Peters,1990,Graduation,Single,129653.0,0,0,75.0,24,2740.0,1096,11310.0,1142.0,2740.0,39.0,0,7,4,7,1,0,0,0,0,0,0
10037,Mr. David Bailey,1980,Graduation,Married,48021.0,1,0,65.0,11,120.0,80,255.0,360.0,380.0,12.0,3,6,1,3,8,0,0,0,0,0,0
31466,Mr. Christopher Gill,1976,Graduation,Widow,72957.0,1,1,59.0,16,70.0,0,15.0,0.0,20.0,1.0,1,3,1,2,4,0,0,0,0,0,0
15329,Mr. Isaac Davies,1985,Graduation,Married,64895.0,1,1,46.0,10,180.0,0,105.0,40.0,0.0,9.0,1,3,2,2,6,0,0,0,0,0,0
6539,Mr. Jonathan Parsons,1985,Graduation,Married,31386.0,1,0,73.0,16,40.0,20,90.0,60.0,20.0,2.0,2,3,1,3,8,0,0,0,0,0,0
16547,Mr. Charles Wallace,1962,PhD,Single,132668.0,0,0,92.0,11,4630.0,742,10560.0,518.0,1100.0,55.0,0,7,7,7,1,0,0,0,0,0,0
21896,Mr. Owen Parr,1966,Graduation,Married,127442.0,0,0,20.0,27,13100.0,800,7980.0,2440.0,800.0,61.0,1,8,8,8,2,0,0,0,1,0,1
27350,Mrs. Ava Peters,1976,Graduation,Divorced,110400.0,0,0,54.0,19,9120.0,1980,5220.0,530.0,660.0,33.0,1,10,11,7,4,0,0,1,1,0,0
21656,Mr. Stephen Allan,2003,HighSchool,Single,90373.0,0,0,,28,6050.0,1820,5985.0,0.0,900.0,205.0,2,5,7,8,3,0,0,0,0,0,0
18791,Miss Bella Manning,1996,Graduation,Single,110767.0,0,0,57.0,28,4980.0,574,14655.0,2300.0,760.0,115.0,1,6,11,5,2,0,0,0,0,0,0
33869,Mr. Connor Payne,1985,PhD,Married,43998.0,1,0,22.0,24,680.0,140,885.0,140.0,100.0,11.0,4,5,2,4,8,0,0,0,0,0,0
23798,Mr. Brian Thomson,1982,HighSchool,Single,45592.0,1,1,79.0,21,160.0,40,165.0,40.0,0.0,16.0,2,3,2,2,8,0,1,0,0,0,0
11105,Mr. Adrian Underwood,1986,Master,Married,92061.0,0,1,22.0,24,1070.0,100,4725.0,340.0,2960.0,83.0,1,8,4,9,4,1,0,0,0,0,0
19283,Mr. Jack Slater,1983,Graduation,Married,105599.0,1,1,17.0,9,2920.0,680,1020.0,1360.0,480.0,87.0,4,9,2,8,5,0,0,0,0,0,0
35069,Mr. Benjamin Rees,1979,PhD,Married,109591.0,0,0,98.0,8,6750.0,0,6390.0,3220.0,410.0,58.0,1,7,6,12,3,0,0,0,0,0,0
18890,Mrs. Felicity Hunter,1972,Graduation,Divorced,102567.0,0,1,97.0,20,4120.0,3440,2295.0,2300.0,2100.0,57.0,2,9,7,11,4,0,0,0,0,0,0
26747,Mr. Leonard McDonald,1985,Master,Married,85694.0,0,1,85.0,18,4250.0,380,2250.0,520.0,640.0,104.0,2,9,4,9,5,0,0,0,0,0,0
32039,Mr. Thomas Hamilton,1965,HighSchool,Divorced,39464.0,1,1,10.0,17,90.0,20,105.0,0.0,60.0,2.0,2,3,1,3,7,0,0,0,0,0,0
33269,Mr. Warren Nash,1972,Graduation,Divorced,78996.0,0,1,84.0,21,2890.0,640,2085.0,1060.0,420.0,177.0,3,9,7,4,5,0,1,0,0,0,0
15314,Mr. Steven Dyer,1960,PhD,Married,231427.925,0,1,63.0,26,414.0,0,24718.5,8.0,8.0,4.4,15,1,23,1,1,0,0,0,0,0,0
32777,Mr. Joe James,1967,Master,Married,101251.0,0,1,26.0,13,7350.0,2780,4170.0,500.0,1760.0,66.0,2,8,8,6,3,0,1,0,0,0,0
23024,Mr. Alan Wilson,1983,Graduation,Married,100030.0,0,1,26.0,23,9670.0,2140,4605.0,300.0,2760.0,107.0,2,4,5,7,5,0,0,0,0,0,0
12491,Mr. Edward Reid,1997,Graduation,Married,47373.0,1,0,1.0,25,130.0,60,90.0,80.0,100.0,6.0,1,3,1,3,8,0,0,0,0,0,0
8516,Mr. Eric Dickens,1983,PhD,Divorced,79868.0,0,1,23.0,19,3520.0,0,405.0,140.0,0.0,15.0,3,8,2,7,6,0,0,0,0,0,0
6395,Mr. Thomas McLean,1961,Master,Widow,63093.0,0,1,46.0,15,350.0,80,255.0,100.0,120.0,64.0,1,4,3,2,5,0,0,0,0,0,0
9101,Miss Theresa Thomson,1997,HighSchool,Single,51785.0,1,0,59.0,28,510.0,80,2580.0,1200.0,2920.0,172.0,7,10,5,3,8,0,0,0,0,0,0
18407,Mr. Jonathan Murray,1994,Basic,Married,33280.0,1,0,7.0,8,20.0,120,90.0,140.0,100.0,4.0,1,3,1,3,9,0,0,0,0,0,0
18047,Mr. Adam Robertson,1961,Graduation,Married,110346.0,0,1,27.0,14,4380.0,1320,6000.0,180.0,760.0,114.0,1,10,4,13,4,0,0,0,0,0,0
20138,Mr. Steven Allan,1993,Graduation,Married,32861.0,1,0,8.0,20,140.0,0,210.0,0.0,40.0,4.0,2,4,1,3,7,0,0,0,0,0,0
26072,Miss Jasmine Vaughan,1975,PhD,Married,122961.0,0,0,79.0,26,8470.0,1320,1773.0,1320.0,1780.0,111.0,1,11,11,5,4,0,0,1,0,1,0
13961,Mr. Tim Baker,1990,Graduation,Married,42887.0,1,0,61.0,29,230.0,460,885.0,260.0,560.0,32.0,4,6,1,4,9,0,0,0,0,0,0
31253,Miss Zoe Clarkson,1976,Graduation,Married,75355.0,1,1,82.0,25,1280.0,0,2010.0,40.0,640.0,23.0,5,6,2,7,5,0,0,0,0,0,0
21083,Miss Carol Fraser,1981,HighSchool,Single,25374.0,1,0,45.0,19,50.0,280,390.0,300.0,240.0,49.0,4,5,2,3,8,0,0,0,0,0,0
13178,Mr. Frank Ferguson,1964,Graduation,Married,77810.0,0,1,95.0,22,5370.0,140,2115.0,280.0,140.0,49.0,5,10,3,10,7,0,0,0,0,0,0
5207,Mr. Austin Carr,1968,Graduation,Married,93867.0,0,1,13.0,23,5600.0,1420,4125.0,1820.0,400.0,30.0,3,8,4,6,4,0,0,0,0,0,0
9962,Mr. Nathan McGrath,1984,Graduation,Widow,65564.0,1,1,23.0,24,1710.0,140,1095.0,100.0,100.0,23.0,5,7,2,5,8,0,0,0,0,0,0
25424,Mr. Blake Langdon,1981,Graduation,Divorced,120649.0,1,0,72.0,11,7310.0,640,3375.0,1060.0,640.0,53.0,2,12,4,13,4,0,0,0,0,0,0
8921,Mr. Michael Lyman,1954,Graduation,Single,121678.0,0,0,17.0,17,3650.0,3000,4185.0,2780.0,2780.0,10.0,1,5,5,9,1,0,0,0,0,0,0
9998,Mr. Neil Simpson,1973,Graduation,Married,57767.0,0,1,3.0,27,730.0,680,1065.0,780.0,880.0,81.0,2,4,2,8,4,0,0,0,0,0,0
20852,Mr. Ryan Martin,1984,Graduation,Married,76908.0,1,1,68.0,12,1030.0,60,450.0,200.0,80.0,16.0,4,5,2,4,6,0,0,0,0,0,0
9059,Mr. Thomas Gibson,1951,Master,Married,93155.0,0,0,64.0,11,4120.0,0,1935.0,580.0,340.0,106.0,1,7,5,9,3,0,0,0,0,0,0
11255,Mr. Austin Springer,1967,PhD,Single,70585.0,1,1,38.0,18,1420.0,0,105.0,0.0,0.0,7.0,2,5,2,4,6,0,0,0,0,0,0
19391,Mr. Alexander Hudson,1982,Master,Married,31831.0,1,0,50.0,28,120.0,40,315.0,80.0,20.0,17.0,2,4,2,2,8,0,0,0,0,0,0
17600,Mr. Joseph Parr,1960,Graduation,Married,48955.0,1,1,38.0,24,330.0,120,600.0,40.0,140.0,10.0,3,4,1,4,7,0,0,0,0,0,0
31376,Mr. Leonard Piper,1976,PhD,Married,58539.0,1,0,24.0,21,3970.0,80,1260.0,80.0,80.0,29.0,9,11,2,6,9,0,0,0,0,0,0
14834,Miss Penelope Chapman,1960,PhD,Married,62496.0,1,2,59.0,23,260.0,0,90.0,0.0,0.0,0.0,2,3,1,3,7,0,0,0,0,0,0
20954,Mr. Harry Springer,1978,Graduation,Married,67921.0,1,0,99.0,26,1850.0,40,1320.0,220.0,100.0,14.0,2,8,2,5,8,0,0,0,0,0,0
14966,Mr. Jake Hill,1982,Graduation,Married,38519.0,1,0,58.0,10,50.0,0,75.0,20.0,0.0,0.0,1,3,1,2,5,0,0,0,0,0,0
24932,Mr. Nicholas Peters,1957,PhD,Widow,78841.0,0,1,54.0,16,1810.0,0,915.0,100.0,100.0,10.0,1,7,2,5,6,0,0,0,0,0,0
23618,Mr. Peter Forsyth,1984,Graduation,Married,32414.0,0,1,94.0,20,220.0,180,360.0,160.0,20.0,37.0,4,5,3,2,7,0,0,0,0,0,0
6626,Mr. Brian Reid,1974,Graduation,Married,69216.0,1,1,80.0,14,900.0,20,345.0,20.0,20.0,10.0,4,4,2,4,4,0,0,1,0,0,0
21962,Mr. Phil Turner,1989,Graduation,Single,32369.0,1,0,11.0,16,100.0,140,285.0,120.0,40.0,21.0,2,4,3,2,6,0,0,0,0,0,0
33569,Mr. Dylan Marshall,1992,Master,Married,46605.0,1,0,64.0,10,110.0,40,195.0,0.0,20.0,4.0,1,3,1,3,6,0,0,0,0,0,0
33128,Mrs. Claire Wright,1983,PhD,Married,122707.0,1,1,57.0,21,8660.0,420,2265.0,420.0,420.0,86.0,3,4,3,12,5,0,0,0,0,0,0
18020,Miss Irene Butler,1975,Graduation,Married,96450.0,0,0,22.0,16,7970.0,2220,4815.0,2500.0,820.0,83.0,1,8,9,7,3,0,0,0,0,0,0
11174,Miss Megan Reid,1961,Graduation,Married,96534.0,0,0,91.0,15,1680.0,860,3090.0,960.0,1520.0,114.0,1,7,3,10,2,0,0,0,0,0,0
8423,Mr. Owen Wilson,1994,HighSchool,Married,72620.0,1,0,61.0,13,880.0,780,1170.0,880.0,260.0,93.0,2,8,2,4,7,0,0,0,0,0,0
22952,Mr. Stephen Peters,1974,HighSchool,Married,126509.0,0,0,8.0,16,4010.0,448,8895.0,640.0,704.0,48.0,1,6,7,4,1,0,0,0,0,0,0
17927,Mr. Anthony Walker,1996,Graduation,Married,36084.0,1,0,35.0,22,190.0,140,285.0,20.0,40.0,5.0,1,4,1,3,9,0,0,0,0,0,0
27770,Mr. Matt McDonald,1975,Graduation,Married,75525.0,0,1,30.0,10,150.0,0,30.0,0.0,0.0,1.0,1,3,1,2,6,0,0,1,0,0,0
5498,Mr. Joseph Wright,1976,Master,Widow,132362.0,0,0,27.0,9,11840.0,640,5280.0,320.0,320.0,16.0,1,5,5,7,1,0,0,1,1,1,0
33680,Mr. Joe Dyer,1995,Graduation,Single,60783.0,1,0,79.0,10,1710.0,140,2565.0,380.0,380.0,89.0,6,10,2,5,8,0,0,0,0,0,0
6752,Mr. Kevin Butler,1956,Graduation,Married,96974.0,0,0,16.0,25,6060.0,1680,7395.0,1960.0,2520.0,126.0,1,6,8,10,2,0,0,0,0,0,0
28922,Miss Bernadette Ferguson,1978,HighSchool,Single,42121.0,0,1,41.0,9,290.0,100,405.0,100.0,80.0,29.0,2,5,2,3,6,0,0,0,0,0,0
18995,Mr. Michael Powell,1976,Graduation,Married,52765.0,1,2,81.0,19,340.0,180,240.0,220.0,380.0,13.0,3,4,1,4,7,0,0,0,0,0,0
34544,Miss Jennifer Duncan,1980,HighSchool,Single,75959.0,1,1,80.0,18,3400.0,480,1455.0,480.0,0.0,43.0,8,10,2,7,7,0,0,1,0,0,0
14345,Miss Ruth Davies,1988,Graduation,Single,103599.0,0,0,63.0,12,1850.0,1080,6150.0,1540.0,920.0,170.0,1,4,4,6,0,0,0,0,0,0,0
5756,Mr. Joshua Ball,1967,Graduation,Married,87689.0,0,1,1.0,21,3970.0,1240,3030.0,1860.0,460.0,140.0,3,7,7,10,4,0,0,0,0,0,0
23297,Mr. Harry Newman,1980,Graduation,Married,3909.6,1,1,29.0,25,12.0,0,4.5,0.0,0.0,0.3,15,0,0,0,20,0,0,0,0,0,0
9662,Mr. Dominic Harris,1955,PhD,Married,72072.0,0,1,27.0,23,1030.0,40,195.0,20.0,0.0,3.0,2,4,2,4,5,0,0,0,0,0,0
28628,Miss Andrea Harris,1983,Graduation,Married,124565.0,0,0,59.0,27,10810.0,1220,10095.0,2040.0,2440.0,102.0,1,8,3,13,3,0,0,1,1,0,0
33332,Mr. Dominic Vance,1978,Graduation,Divorced,82458.0,0,1,77.0,26,8890.0,220,2730.0,680.0,440.0,34.0,10,7,4,9,9,0,0,0,0,1,0
31259,Mr. Jake Oliver,1973,Graduation,Married,83652.0,0,1,31.0,23,4700.0,220,1425.0,220.0,100.0,160.0,4,9,3,9,7,0,0,0,0,0,0
9782,Mr. John Metcalfe,1985,Graduation,Married,44542.0,1,0,94.0,9,90.0,140,105.0,60.0,60.0,3.0,1,3,1,3,5,0,0,0,0,0,0
9947,Mr. Phil Walsh,1981,Graduation,Married,31743.0,1,0,83.0,17,20.0,100,150.0,180.0,60.0,12.0,1,3,2,2,8,0,0,0,0,0,0
22658,Mr. Dylan May,1976,PhD,Married,48778.0,1,0,97.0,28,160.0,140,615.0,0.0,200.0,66.0,2,5,3,2,7,0,0,0,0,0,0
5654,Mr. William Morrison,1978,Graduation,Married,95897.0,0,1,62.0,15,2030.0,1480,2145.0,1180.0,180.0,64.0,1,6,3,10,4,0,0,0,0,0,0
19328,Mr. Jonathan Ball,1989,PhD,Single,41749.0,1,0,37.0,11,200.0,100,225.0,0.0,0.0,4.0,1,5,1,3,7,0,0,0,0,0,0
22610,Mr. Adrian Terry,1983,Master,Married,93443.0,0,1,34.0,18,2970.0,100,1770.0,100.0,2260.0,16.0,1,6,5,9,3,0,0,0,0,0,0
10607,Mr. Thomas Lyman,1987,HighSchool,Single,111101.0,0,1,42.0,23,4000.0,3420,2850.0,2840.0,1140.0,19.0,3,7,7,13,3,0,0,1,1,0,0
13124,Mr. Max Lyman,1967,Graduation,Married,85673.0,1,1,47.0,24,2790.0,1940,1350.0,1540.0,2200.0,29.0,13,9,8,5,6,0,0,0,0,0,0
7838,Mr. Nicholas Gill,1960,Graduation,Married,75347.0,0,0,37.0,19,830.0,40,1515.0,980.0,520.0,117.0,1,5,6,3,4,0,0,0,0,0,0
17684,Mrs. Felicity Thomson,1962,Graduation,Married,81856.0,2,1,84.0,10,260.0,60,150.0,0.0,0.0,20.0,1,3,2,2,4,0,0,0,0,0,0
6326,Mrs. Diana Kelly,1963,PhD,Widow,93887.0,1,1,56.0,8,4060.0,0,450.0,0.0,0.0,8.0,7,10,3,5,7,0,0,0,0,1,0
13751,Mr. Dan Churchill,1981,PhD,Single,57678.0,0,1,28.0,16,480.0,40,540.0,0.0,40.0,5.0,1,4,1,4,4,0,0,0,0,0,0
34295,Mr. Jack Jones,1991,HighSchool,Married,131372.0,0,0,44.0,29,6060.0,476,14610.0,3020.0,3880.0,64.0,1,9,8,9,4,0,0,1,0,1,0
29768,Mr. Michael Peters,1968,Graduation,Single,132741.0,0,0,27.0,10,4860.0,3520,7725.0,1760.0,412.0,29.0,1,5,11,9,1,0,0,0,0,0,0
26327,Mr. Jack Rampling,1980,Graduation,Married,58489.0,1,1,86.0,10,340.0,140,330.0,100.0,40.0,11.0,3,4,3,2,6,0,0,0,0,0,0
6341,Mr. Connor Morrison,1972,Master,Married,37735.0,0,1,38.0,11,30.0,40,45.0,0.0,20.0,1.0,1,3,1,2,6,0,0,0,0,0,0
32249,Miss Madeleine Murray,1990,HighSchool,Married,23635.0,1,0,26.0,15,10.0,80,75.0,60.0,100.0,8.0,2,4,1,3,7,0,0,0,0,0,0
7280,Miss Sue Allan,1976,Graduation,Single,98405.0,1,1,35.0,11,4690.0,140,2535.0,1840.0,600.0,53.0,5,9,5,10,5,0,1,0,0,0,0
17444,Miss Caroline North,1972,PhD,Single,89259.0,0,1,3.0,18,6460.0,0,3045.0,160.0,340.0,0.0,4,7,5,4,4,0,0,0,0,0,0
14801,Mr. Paul Poole,1968,Graduation,Single,31355.0,0,0,68.0,18,30.0,60,60.0,80.0,80.0,16.0,1,3,2,2,3,0,0,0,0,0,0
19052,Mr. Piers Lyman,1980,Graduation,Married,126267.0,1,0,76.0,17,10330.0,1540,3930.0,1840.0,1540.0,0.0,5,12,7,7,5,0,0,0,1,0,0
6677,Mr. Jacob Clark,1981,Master,Married,78850.0,1,1,7.0,16,1580.0,0,1140.0,200.0,140.0,71.0,6,6,5,3,5,0,0,0,0,0,0
24194,Miss Bella Butler,1979,Graduation,Single,104628.0,0,0,18.0,22,1070.0,580,6780.0,408.0,420.0,64.0,1,6,7,6,2,0,0,0,0,0,0
7160,Mr. Ian Abraham,1957,Graduation,Married,109474.0,0,0,18.0,28,10250.0,1120,3990.0,840.0,280.0,28.0,1,9,7,8,3,0,0,1,1,0,0
9938,Mr. Anthony North,1972,PhD,Divorced,115139.0,0,0,21.0,17,5790.0,800,8685.0,2140.0,800.0,26.0,1,8,6,9,2,0,0,0,0,0,0
24290,Mr. Keith Alsop,1958,Graduation,Married,58138.0,2,1,17.0,11,40.0,40,15.0,0.0,40.0,2.0,1,2,1,3,4,0,0,0,0,0,0
33017,Mrs. Jessica Thomson,1992,Graduation,Married,67056.0,1,0,38.0,23,3090.0,160,1305.0,600.0,0.0,74.0,3,10,2,6,8,0,0,0,0,0,0
21125,Mr. James King,1980,Basic,Married,16464.0,1,0,89.0,22,10.0,120,30.0,140.0,0.0,7.0,2,3,1,3,8,0,0,0,0,0,0
5735,Mr. Joseph Jones,1982,Graduation,Married,102292.0,0,1,55.0,11,4500.0,2160,3495.0,320.0,500.0,33.0,3,7,8,10,2,0,0,1,0,0,0
23639,Mr. Austin Short,1974,Graduation,Married,124180.0,0,0,44.0,26,13940.0,1360,8910.0,3200.0,1820.0,68.0,1,10,9,9,5,0,0,0,1,1,1
